W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
17.90487807523132,253.21718400580897,-235.31230593057765,0.07070956951650079,0.44956666826094177,1.1497581139368411,84.64646464646466,76.64646464646466,0.0077777777777777776,5.566345951439987,74.64646464646466,0.4676748685804784,11.25653869450716,4.336702386132153,-6.23625365673502,9.82466229248477,23.060881815087306,39.826969700606895
18.019493033638174,253.18247167521002,-235.16297864157187,0.07117196113305234,0.4505096463930985,1.1485271454192256,84.93939393939394,76.93939393939394,0.0077777777777777776,5.610948539694029,74.93939393939394,0.47285139599438525,11.278415250781528,4.364269592148585,-6.260258690961584,9.855277547962913,23.1534541390465,39.998018195408434
18.13359947159133,253.14774062414324,-235.0141411525519,0.07163247606667318,0.4514357904529822,1.1472994757555448,85.23232323232321,77.23232323232321,0.0077777777777777776,5.655821206776682,75.23232323232321,0.4780512896652257,11.300526667042298,4.39171421385069,-6.284213757448688,9.886078413109525,23.24586151241226,40.168723559546784
18.247199375668576,253.1129913343958,-234.8657919587272,0.07209112135837235,0.4523453771601723,1.1460751025541371,85.52525252525254,77.52525252525254,0.0077777777777777776,5.700965015682307,75.52525252525254,0.48327461991981263,11.322871351420812,4.4190368404022955,-6.308118575648155,9.917064236094763,23.33810535374801,40.33908667360465
18.360294722108943,253.07822428694402,-234.7179295648351,0.07254790400809734,0.4532386774163477,1.1448540234606184,85.81818181818181,77.81818181818181,0.0077777777777777776,5.74638103128976,75.81818181818181,0.4885214572779446,11.34544772404412,4.446238058821049,-6.3319728664614265,9.948234373681686,23.430187058892233,40.509108416718526
18.47288747687954,253.04343996200552,-234.570552485126,0.07300283097500272,0.45411595645510694,1.1436362361585428,86.11111111111109,78.11111111111109,0.0077777777777777776,5.792070320379166,76.11111111111109,0.4937918724709996,11.368254216945147,4.473318453997745,-6.3557763521956865,9.979588191218205,23.522108001456573,40.67878966658978
18.58497959569075,253.0086388389245,-234.42365924323374,0.0734559091775625,0.4549774739862436,1.1424217383689719,86.40404040404042,78.40404040404042,0.0077777777777777776,5.838033951627362,76.40404040404042,0.49908593643327104,11.39128927404158,4.50027860869648,-6.379528756548033,10.011125062623297,23.613869533315594,40.84813129946885
18.69657302407596,252.97382139620044,-234.27724837212446,0.07390714549389645,0.45582348433694936,1.1412105278509344,86.69696969696969,78.69696969696969,0.0077777777777777776,5.884272995623698,76.69696969696969,0.504403720308082,11.41455135104329,4.52711910357311,-6.403229804562019,10.042844370362463,23.705472985079396,41.017134190162224
18.80766969743017,252.93898811144587,-234.1313184140157,0.07435654676195447,0.4566542365878729,1.1400026024015557,86.98989898989896,78.98989898989896,0.0077777777777777776,5.930788524878666,76.98989898989896,0.509745295454092,11.438038915397108,4.553840517185105,-6.42687922259495,10.074745505441355,23.79691966655299,41.185799212028236
18.918271541022975,252.90413946133228,-233.98586792030932,0.0748041197796032,0.4574699747044872,1.138797959855891,87.28282828282829,79.28282828282829,0.0077777777777777776,5.977581613817925,77.28282828282829,0.5151107334466833,11.46175044626273,4.580443425993874,-6.450476738304964,10.106827867398323,23.88821086718419,41.354127236970356
