W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],m_htf [kg/s],T_htf_in [K],T_htf_out [K],eps_ex_hs [-],superheat_C
57.11250005147344,675.680964999076,-618.5684649476026,0.08452583839112819,0.48628694836136505,2.9576228975538106,92.72727272727275,82.72727272727275,0.016666666666666666,6.899163317086406,84.72727272727275,0.3645778941957656,30.349398981934144,13.411048096618678,-19.966285147021132,24.15873982572746,23.095417409029434,16.057631677065892,365.8772727272727,355.8772727272727,0.012494376925627855,10
57.40449710078642,675.5838294816465,-618.17933238086,0.08497020591039164,0.48690174794983776,2.954432012472115,93.030303030303,83.030303030303,0.016666666666666666,6.953426142661364,85.030303030303,0.36813337651512046,30.430388183661165,13.477782354643303,-20.026272850775857,24.250031064043736,23.183768204695944,16.0541662781507,366.180303030303,356.180303030303,0.012504205519118253,10
57.69523311173113,675.4866773984966,-617.7914442867655,0.08541283646619488,0.4875050026619215,2.951250038603521,93.33333333333331,83.33333333333331,0.016666666666666666,7.008010183893866,85.33333333333331,0.3717046975280993,30.51193997640793,13.544208859195571,-20.08610486572122,24.341748667410375,23.27198664508944,16.050693645577624,366.4833333333333,356.4833333333333,0.012513693747607163,10
57.984713330846226,675.38951008859,-617.4047967577437,0.0858537369395039,0.4880968917304238,2.9480769706733017,93.63636363636363,83.63636363636363,0.016666666666666666,7.062916678704651,85.63636363636363,0.37529190536865364,30.59405063003379,13.610329165561247,-20.14578047801671,24.433891222946983,23.36007378207746,16.047213788693615,366.7863636363636,356.7863636363636,0.012522847123331068,10
58.27294297754026,675.2923288868598,-617.0193859093196,0.0862929141718467,0.48867759089748225,2.944912803518054,93.93939393939394,83.93939393939394,0.016666666666666666,7.118146867469361,85.93939393939394,0.37889504835933874,30.676716445932556,13.676144823310416,-20.20529897640229,24.52645734120002,23.448030652333316,16.043726716742658,367.0893939393939,357.0893939393939,0.012531671055861492,10
58.55992724416797,675.1951351240539,-616.6352078798859,0.08673037496546644,0.4892472724968229,2.941757532085714,94.24242424242425,84.24242424242425,0.016666666666666666,7.173701993026451,86.24242424242425,0.38251417501831164,30.759933756922507,13.741657376309846,-20.264659652123523,24.619445656127144,23.5358582776408,16.040232438867076,367.3924242424242,357.3924242424242,0.01254017085436722,10
58.8456712961919,675.0979301268088,-616.2522588306169,0.08716612608357201,0.48980610553425763,2.9386111514367217,94.54545454545456,84.54545454545456,0.016666666666666666,7.229583300694975,86.54545454545456,0.3861493340428306,30.843698927088298,13.806868362761534,-20.323861798835335,24.712854825057324,23.623557665192482,16.03673096410795,367.69545454545454,357.69545454545454,0.012548351729839223,10
59.130180272278054,675.0007152174311,-615.870534945153,0.08760017425052809,0.49035425576559033,2.9354736567440924,94.84848484848487,84.84848484848487,0.016666666666666666,7.28579203829204,86.84848484848487,0.3898005743424817,30.92800835160766,13.871779315232892,-20.382904712503432,24.8066835286796,23.71112980787696,16.033222301406003,367.99848484848485,357.99848484848485,0.01255621879724837,10
59.41345928441805,674.9034917141107,-615.4900324296926,0.08803252615202888,0.49089188577226367,2.9323450432949425,95.15151515151513,85.15151515151513,0.016666666666666666,7.3423294561415,87.15151515151513,0.3934679450154146,31.012858456670514,13.936391760681595,-20.441787691344693,24.900930471022832,23.79857568456282,16.029706459601236,368.3015151515151,358.3015151515151,0.012563777077643345,10
59.69551341804284,674.8062609306693,-615.1107475126264,0.088463188435319,0.49141915503517186,2.929225306490467,95.45454545454544,85.45454545454544,0.016666666666666666,7.399196807094717,87.45454545454544,0.3971514953646116,31.09824569929353,14.000707220492082,-20.50051003571603,24.99559437943419,23.88589626037233,16.02618344743442,368.6045454545454,358.6045454545454,0.012571031500202752,10
