Flow_Rate [m3/h],T_htf_in [°C],T_htf_out [°C],P_evap [bar],T_turb_in [°C],m_orc [kg/s],W_net [kW],Q_in [kW],η_th [-],ε_ex [-],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K]
,86.9697,76.9697,5.6156,76.9697,6.2844,101.6097,1400.8145,0.0725,0.4522,0.5759,65.4900,23.9464,-37.9658,52.0465,23.2422
,86.9697,76.9697,5.6156,76.9697,6.5462,105.8434,1459.1818,0.0725,0.4522,0.5999,68.2188,24.9442,-39.5477,54.2151,23.2422
,86.9697,76.9697,5.6156,76.9697,6.8081,110.0772,1517.5490,0.0725,0.4522,0.6239,70.9475,25.9420,-41.1297,56.3837,23.2422
,86.9697,76.9697,5.6156,76.9697,7.0699,114.3109,1575.9163,0.0725,0.4522,0.6479,73.6763,26.9397,-42.7116,58.5523,23.2422
,86.9697,76.9697,5.6156,76.9697,7.3318,118.5447,1634.2836,0.0725,0.4522,0.6719,76.4050,27.9375,-44.2935,60.7209,23.2422
,86.9697,76.9697,5.6156,76.9697,7.5936,122.7784,1692.6509,0.0725,0.4522,0.6959,79.1338,28.9353,-45.8754,62.8895,23.2422
,87.2727,77.2727,5.6620,77.2727,2.3545,38.3642,525.3389,0.0730,0.4532,0.2185,24.6097,9.0400,-14.2895,19.5787,23.3386
,87.2727,77.2727,5.6620,77.2727,2.6161,42.6269,583.7099,0.0730,0.4532,0.2427,27.3441,10.0444,-15.8772,21.7541,23.3386
,87.2727,77.2727,5.6620,77.2727,2.8777,46.8895,642.0809,0.0730,0.4532,0.2670,30.0785,11.0489,-17.4649,23.9295,23.3386
,87.2727,77.2727,5.6620,77.2727,3.1393,51.1522,700.4519,0.0730,0.4532,0.2913,32.8129,12.0533,-19.0526,26.1049,23.3386
,87.2727,77.2727,5.6620,77.2727,3.4009,55.4149,758.8229,0.0730,0.4532,0.3156,35.5474,13.0578,-20.6404,28.2803,23.3386
,87.2727,77.2727,5.6620,77.2727,3.6625,59.6776,817.1939,0.0730,0.4532,0.3398,38.2818,14.0622,-22.2281,30.4557,23.3386
,87.2727,77.2727,5.6620,77.2727,3.9241,63.9403,875.5649,0.0730,0.4532,0.3641,41.0162,15.0666,-23.8158,32.6311,23.3386
,87.2727,77.2727,5.6620,77.2727,4.1857,68.2030,933.9359,0.0730,0.4532,0.3884,43.7506,16.0711,-25.4035,34.8065,23.3386
,87.2727,77.2727,5.6620,77.2727,4.4473,72.4657,992.3069,0.0730,0.4532,0.4126,46.4850,17.0755,-26.9913,36.9819,23.3386
,87.2727,77.2727,5.6620,77.2727,4.7089,76.7283,1050.6779,0.0730,0.4532,0.4369,49.2194,18.0800,-28.5790,39.1573,23.3386
,87.2727,77.2727,5.6620,77.2727,4.9705,80.9910,1109.0489,0.0730,0.4532,0.4612,51.9538,19.0844,-30.1667,41.3327,23.3386
,87.2727,77.2727,5.6620,77.2727,5.2322,85.2537,1167.4199,0.0730,0.4532,0.4855,54.6882,20.0889,-31.7544,43.5082,23.3386
,87.2727,77.2727,5.6620,77.2727,5.4938,89.5164,1225.7909,0.0730,0.4532,0.5097,57.4227,21.0933,-33.3421,45.6836,23.3386
,87.2727,77.2727,5.6620,77.2727,5.7554,93.7791,1284.1619,0.0730,0.4532,0.5340,60.1571,22.0977,-34.9299,47.8590,23.3386
,87.2727,77.2727,5.6620,77.2727,6.0170,98.0418,1342.5329,0.0730,0.4532,0.5583,62.8915,23.1022,-36.5176,50.0344,23.3386
,87.2727,77.2727,5.6620,77.2727,6.2786,102.3045,1400.9039,0.0730,0.4532,0.5826,65.6259,24.1066,-38.1053,52.2098,23.3386
,87.2727,77.2727,5.6620,77.2727,6.5402,106.5671,1459.2749,0.0730,0.4532,0.6068,68.3603,25.1111,-39.6930,54.3852,23.3386
,87.2727,77.2727,5.6620,77.2727,6.8018,110.8298,1517.6459,0.0730,0.4532,0.6311,71.0947,26.1155,-41.2807,56.5606,23.3386
,87.2727,77.2727,5.6620,77.2727,7.0634,115.0925,1576.0168,0.0730,0.4532,0.6554,73.8291,27.1200,-42.8685,58.7360,23.3386
,87.2727,77.2727,5.6620,77.2727,7.3250,119.3552,1634.3878,0.0730,0.4532,0.6797,76.5635,28.1244,-44.4562,60.9114,23.3386
,87.2727,77.2727,5.6620,77.2727,7.5866,123.6179,1692.7588,0.0730,0.4532,0.7039,79.2979,29.1288,-46.0439,63.0868,23.3386
,87.5758,77.5758,5.7088,77.5758,2.3523,38.6237,525.3727,0.0735,0.4542,0.2210,24.6612,9.0998,-14.3417,19.6403,23.4349
,87.5758,77.5758,5.7088,77.5758,2.6137,42.9153,583.7474,0.0735,0.4542,0.2455,27.4014,10.1109,-15.9352,21.8226,23.4349
,87.5758,77.5758,5.7088,77.5758,2.8750,47.2068,642.1222,0.0735,0.4542,0.2701,30.1415,11.1220,-17.5288,24.0048,23.4349
,87.5758,77.5758,5.7088,77.5758,3.1364,51.4983,700.4969,0.0735,0.4542,0.2946,32.8816,12.1331,-19.1223,26.1871,23.4349
,87.5758,77.5758,5.7088,77.5758,3.3978,55.7898,758.8717,0.0735,0.4542,0.3192,35.6218,13.1442,-20.7158,28.3693,23.4349
,87.5758,77.5758,5.7088,77.5758,3.6591,60.0814,817.2464,0.0735,0.4542,0.3437,38.3619,14.1553,-22.3093,30.5516,23.4349
,87.5758,77.5758,5.7088,77.5758,3.9205,64.3729,875.6211,0.0735,0.4542,0.3683,41.1020,15.1664,-23.9028,32.7339,23.4349
,87.5758,77.5758,5.7088,77.5758,4.1819,68.6644,933.9959,0.0735,0.4542,0.3928,43.8422,16.1775,-25.4964,34.9161,23.4349
,87.5758,77.5758,5.7088,77.5758,4.4433,72.9560,992.3706,0.0735,0.4542,0.4174,46.5823,17.1886,-27.0899,37.0984,23.4349
,87.5758,77.5758,5.7088,77.5758,4.7046,77.2475,1050.7454,0.0735,0.4542,0.4419,49.3225,18.1997,-28.6834,39.2806,23.4349
,87.5758,77.5758,5.7088,77.5758,4.9660,81.5390,1109.1201,0.0735,0.4542,0.4665,52.0626,19.2107,-30.2769,41.4629,23.4349
,87.5758,77.5758,5.7088,77.5758,5.2274,85.8305,1167.4949,0.0735,0.4542,0.4910,54.8027,20.2218,-31.8705,43.6451,23.4349
,87.5758,77.5758,5.7088,77.5758,5.4887,90.1221,1225.8696,0.0735,0.4542,0.5156,57.5429,21.2329,-33.4640,45.8274,23.4349
,87.5758,77.5758,5.7088,77.5758,5.7501,94.4136,1284.2443,0.0735,0.4542,0.5401,60.2830,22.2440,-35.0575,48.0097,23.4349
,87.5758,77.5758,5.7088,77.5758,6.0115,98.7051,1342.6191,0.0735,0.4542,0.5647,63.0231,23.2551,-36.6510,50.1919,23.4349
,87.5758,77.5758,5.7088,77.5758,6.2728,102.9966,1400.9938,0.0735,0.4542,0.5893,65.7633,24.2662,-38.2446,52.3742,23.4349
,87.5758,77.5758,5.7088,77.5758,6.5342,107.2882,1459.3686,0.0735,0.4542,0.6138,68.5034,25.2773,-39.8381,54.5564,23.4349
,87.5758,77.5758,5.7088,77.5758,6.7956,111.5797,1517.7433,0.0735,0.4542,0.6384,71.2435,26.2884,-41.4316,56.7387,23.4349
,87.5758,77.5758,5.7088,77.5758,7.0569,115.8712,1576.1181,0.0735,0.4542,0.6629,73.9837,27.2995,-43.0251,58.9209,23.4349
,87.5758,77.5758,5.7088,77.5758,7.3183,120.1628,1634.4928,0.0735,0.4542,0.6875,76.7238,28.3106,-44.6186,61.1032,23.4349
,87.5758,77.5758,5.7088,77.5758,7.5797,124.4543,1692.8675,0.0735,0.4542,0.7120,79.4639,29.3217,-46.2122,63.2855,23.4349
,87.8788,77.8788,5.7558,77.8788,2.3502,38.8824,525.4066,0.0740,0.4552,0.2235,24.7133,9.1594,-14.3938,19.7024,23.5310
,87.8788,77.8788,5.7558,77.8788,2.6113,43.2026,583.7852,0.0740,0.4552,0.2483,27.4592,10.1771,-15.9932,21.8915,23.5310
,87.8788,77.8788,5.7558,77.8788,2.8724,47.5229,642.1637,0.0740,0.4552,0.2732,30.2051,11.1949,-17.5925,24.0807,23.5310
,87.8788,77.8788,5.7558,77.8788,3.1335,51.8431,700.5422,0.0740,0.4552,0.2980,32.9511,12.2126,-19.1918,26.2698,23.5310
,87.8788,77.8788,5.7558,77.8788,3.3947,56.1634,758.9207,0.0740,0.4552,0.3228,35.6970,13.2303,-20.7911,28.4590,23.5310
,87.8788,77.8788,5.7558,77.8788,3.6558,60.4837,817.2992,0.0740,0.4552,0.3477,38.4429,14.2480,-22.3904,30.6481,23.5310
,87.8788,77.8788,5.7558,77.8788,3.9169,64.8039,875.6777,0.0740,0.4552,0.3725,41.1888,15.2657,-23.9897,32.8373,23.5310
,87.8788,77.8788,5.7558,77.8788,4.1781,69.1242,934.0563,0.0740,0.4552,0.3973,43.9348,16.2834,-25.5891,35.0264,23.5310
,87.8788,77.8788,5.7558,77.8788,4.4392,73.4444,992.4348,0.0740,0.4552,0.4222,46.6807,17.3011,-27.1884,37.2156,23.5310
,87.8788,77.8788,5.7558,77.8788,4.7003,77.7647,1050.8133,0.0740,0.4552,0.4470,49.4266,18.3188,-28.7877,39.4047,23.5310
,87.8788,77.8788,5.7558,77.8788,4.9614,82.0850,1109.1918,0.0740,0.4552,0.4718,52.1725,19.3366,-30.3870,41.5939,23.5310
,87.8788,77.8788,5.7558,77.8788,5.2226,86.4052,1167.5703,0.0740,0.4552,0.4966,54.9185,20.3543,-31.9863,43.7830,23.5310
,87.8788,77.8788,5.7558,77.8788,5.4837,90.7255,1225.9488,0.0740,0.4552,0.5215,57.6644,21.3720,-33.5856,45.9722,23.5310
,87.8788,77.8788,5.7558,77.8788,5.7448,95.0458,1284.3274,0.0740,0.4552,0.5463,60.4103,22.3897,-35.1850,48.1613,23.5310
,87.8788,77.8788,5.7558,77.8788,6.0060,99.3660,1342.7059,0.0740,0.4552,0.5711,63.1562,23.4074,-36.7843,50.3505,23.5310
,87.8788,77.8788,5.7558,77.8788,6.2671,103.6863,1401.0844,0.0740,0.4552,0.5960,65.9021,24.4251,-38.3836,52.5397,23.5310
,87.8788,77.8788,5.7558,77.8788,6.5282,108.0065,1459.4629,0.0740,0.4552,0.6208,68.6481,25.4428,-39.9829,54.7288,23.5310
,87.8788,77.8788,5.7558,77.8788,6.7893,112.3268,1517.8414,0.0740,0.4552,0.6456,71.3940,26.4606,-41.5822,56.9180,23.5310
,87.8788,77.8788,5.7558,77.8788,7.0505,116.6471,1576.2199,0.0740,0.4552,0.6705,74.1399,27.4783,-43.1815,59.1071,23.5310
,87.8788,77.8788,5.7558,77.8788,7.3116,120.9673,1634.5984,0.0740,0.4552,0.6953,76.8858,28.4960,-44.7809,61.2963,23.5310
,87.8788,77.8788,5.7558,77.8788,7.5727,125.2876,1692.9770,0.0740,0.4552,0.7201,79.6318,29.5137,-46.3802,63.4854,23.5310
,88.1818,78.1818,5.8031,78.1818,2.3480,39.1400,525.4408,0.0745,0.4562,0.2260,24.7659,9.2188,-14.4459,19.7648,23.6269
,88.1818,78.1818,5.8031,78.1818,2.6089,43.4889,583.8231,0.0745,0.4562,0.2511,27.5177,10.2431,-16.0510,21.9609,23.6269
,88.1818,78.1818,5.8031,78.1818,2.8698,47.8378,642.2055,0.0745,0.4562,0.2763,30.2695,11.2674,-17.6561,24.1570,23.6269
,88.1818,78.1818,5.8031,78.1818,3.1307,52.1867,700.5878,0.0745,0.4562,0.3014,33.0213,12.2917,-19.2612,26.3531,23.6269
,88.1818,78.1818,5.8031,78.1818,3.3916,56.5356,758.9701,0.0745,0.4562,0.3265,35.7730,13.3160,-20.8663,28.5492,23.6269
,88.1818,78.1818,5.8031,78.1818,3.6525,60.8845,817.3524,0.0745,0.4562,0.3516,38.5248,14.3403,-22.4714,30.7453,23.6269
,88.1818,78.1818,5.8031,78.1818,3.9134,65.2333,875.7347,0.0745,0.4562,0.3767,41.2766,15.3646,-24.0765,32.9414,23.6269
,88.1818,78.1818,5.8031,78.1818,4.1742,69.5822,934.1170,0.0745,0.4562,0.4018,44.0283,16.3889,-25.6816,35.1375,23.6269
,88.1818,78.1818,5.8031,78.1818,4.4351,73.9311,992.4993,0.0745,0.4562,0.4269,46.7801,17.4133,-27.2867,37.3336,23.6269
,88.1818,78.1818,5.8031,78.1818,4.6960,78.2800,1050.8817,0.0745,0.4562,0.4521,49.5319,18.4376,-28.8918,39.5297,23.6269
,88.1818,78.1818,5.8031,78.1818,4.9569,82.6289,1109.2640,0.0745,0.4562,0.4772,52.2836,19.4619,-30.4969,41.7258,23.6269
,88.1818,78.1818,5.8031,78.1818,5.2178,86.9778,1167.6463,0.0745,0.4562,0.5023,55.0354,20.4862,-32.1020,43.9219,23.6269
,88.1818,78.1818,5.8031,78.1818,5.4787,91.3267,1226.0286,0.0745,0.4562,0.5274,57.7872,21.5105,-33.7071,46.1179,23.6269
,88.1818,78.1818,5.8031,78.1818,5.7396,95.6756,1284.4109,0.0745,0.4562,0.5525,60.5390,22.5348,-35.3122,48.3140,23.6269
,88.1818,78.1818,5.8031,78.1818,6.0005,100.0245,1342.7932,0.0745,0.4562,0.5776,63.2907,23.5591,-36.9173,50.5101,23.6269
,88.1818,78.1818,5.8031,78.1818,6.2614,104.3734,1401.1755,0.0745,0.4562,0.6027,66.0425,24.5834,-38.5224,52.7062,23.6269
,88.1818,78.1818,5.8031,78.1818,6.5223,108.7222,1459.5579,0.0745,0.4562,0.6279,68.7943,25.6077,-40.1275,54.9023,23.6269
,88.1818,78.1818,5.8031,78.1818,6.7832,113.0711,1517.9402,0.0745,0.4562,0.6530,71.5460,26.6320,-41.7326,57.0984,23.6269
,88.1818,78.1818,5.8031,78.1818,7.0440,117.4200,1576.3225,0.0745,0.4562,0.6781,74.2978,27.6563,-43.3377,59.2945,23.6269
,88.1818,78.1818,5.8031,78.1818,7.3049,121.7689,1634.7048,0.0745,0.4562,0.7032,77.0496,28.6807,-44.9428,61.4906,23.6269
,88.1818,78.1818,5.8031,78.1818,7.5658,126.1178,1693.0871,0.0745,0.4562,0.7283,79.8014,29.7050,-46.5479,63.6867,23.6269
,88.4848,78.4848,5.8508,78.4848,2.3459,39.3967,525.4752,0.0750,0.4572,0.2286,24.8191,9.2779,-14.4979,19.8277,23.7226
,88.4848,78.4848,5.8508,78.4848,2.6065,43.7741,583.8614,0.0750,0.4572,0.2540,27.5768,10.3088,-16.1088,22.0308,23.7226
,88.4848,78.4848,5.8508,78.4848,2.8672,48.1515,642.2475,0.0750,0.4572,0.2794,30.3345,11.3397,-17.7197,24.2339,23.7226
,88.4848,78.4848,5.8508,78.4848,3.1278,52.5290,700.6336,0.0750,0.4572,0.3048,33.0922,12.3705,-19.3305,26.4369,23.7226
,88.4848,78.4848,5.8508,78.4848,3.3885,56.9064,759.0198,0.0750,0.4572,0.3302,35.8498,13.4014,-20.9414,28.6400,23.7226
,88.4848,78.4848,5.8508,78.4848,3.6491,61.2838,817.4059,0.0750,0.4572,0.3556,38.6075,14.4323,-22.5523,30.8431,23.7226
,88.4848,78.4848,5.8508,78.4848,3.9098,65.6612,875.7921,0.0750,0.4572,0.3810,41.3652,15.4632,-24.1632,33.0462,23.7226
,88.4848,78.4848,5.8508,78.4848,4.1704,70.0386,934.1782,0.0750,0.4572,0.4064,44.1229,16.4940,-25.7740,35.2493,23.7226
,88.4848,78.4848,5.8508,78.4848,4.4311,74.4160,992.5643,0.0750,0.4572,0.4318,46.8806,17.5249,-27.3849,37.4523,23.7226
,88.4848,78.4848,5.8508,78.4848,4.6918,78.7934,1050.9505,0.0750,0.4572,0.4571,49.6383,18.5558,-28.9958,39.6554,23.7226
,88.4848,78.4848,5.8508,78.4848,4.9524,83.1708,1109.3366,0.0750,0.4572,0.4825,52.3959,19.5867,-30.6067,41.8585,23.7226
,88.4848,78.4848,5.8508,78.4848,5.2131,87.5483,1167.7227,0.0750,0.4572,0.5079,55.1536,20.6176,-32.2176,44.0616,23.7226
,88.4848,78.4848,5.8508,78.4848,5.4737,91.9257,1226.1089,0.0750,0.4572,0.5333,57.9113,21.6484,-33.8284,46.2646,23.7226
,88.4848,78.4848,5.8508,78.4848,5.7344,96.3031,1284.4950,0.0750,0.4572,0.5587,60.6690,22.6793,-35.4393,48.4677,23.7226
,88.4848,78.4848,5.8508,78.4848,5.9950,100.6805,1342.8812,0.0750,0.4572,0.5841,63.4267,23.7102,-37.0502,50.6708,23.7226
,88.4848,78.4848,5.8508,78.4848,6.2557,105.0579,1401.2673,0.0750,0.4572,0.6095,66.1843,24.7411,-38.6611,52.8739,23.7226
,88.4848,78.4848,5.8508,78.4848,6.5163,109.4353,1459.6534,0.0750,0.4572,0.6349,68.9420,25.7719,-40.2719,55.0770,23.7226
,88.4848,78.4848,5.8508,78.4848,6.7770,113.8127,1518.0396,0.0750,0.4572,0.6603,71.6997,26.8028,-41.8828,57.2800,23.7226
,88.4848,78.4848,5.8508,78.4848,7.0376,118.1901,1576.4257,0.0750,0.4572,0.6857,74.4574,27.8337,-43.4937,59.4831,23.7226
,88.4848,78.4848,5.8508,78.4848,7.2983,122.5676,1634.8118,0.0750,0.4572,0.7111,77.2151,28.8646,-45.1046,61.6862,23.7226
,88.4848,78.4848,5.8508,78.4848,7.5589,126.9450,1693.1980,0.0750,0.4572,0.7365,79.9727,29.8955,-46.7154,63.8893,23.7226
,88.7879,78.7879,5.8987,78.7879,2.3437,39.6525,525.5099,0.0755,0.4581,0.2311,24.8729,9.3368,-14.5498,19.8910,23.8182
,88.7879,78.7879,5.8987,78.7879,2.6042,44.0583,583.8999,0.0755,0.4581,0.2568,27.6365,10.3742,-16.1664,22.1011,23.8182
,88.7879,78.7879,5.8987,78.7879,2.8646,48.4641,642.2898,0.0755,0.4581,0.2825,30.4002,11.4116,-17.7831,24.3112,23.8182
,88.7879,78.7879,5.8987,78.7879,3.1250,52.8700,700.6798,0.0755,0.4581,0.3082,33.1638,12.4490,-19.3997,26.5213,23.8182
,88.7879,78.7879,5.8987,78.7879,3.3854,57.2758,759.0698,0.0755,0.4581,0.3339,35.9275,13.4865,-21.0164,28.7314,23.8182
,88.7879,78.7879,5.8987,78.7879,3.6458,61.6816,817.4598,0.0755,0.4581,0.3595,38.6911,14.5239,-22.6330,30.9415,23.8182
,88.7879,78.7879,5.8987,78.7879,3.9062,66.0875,875.8498,0.0755,0.4581,0.3852,41.4548,15.5613,-24.2497,33.1516,23.8182
,88.7879,78.7879,5.8987,78.7879,4.1667,70.4933,934.2398,0.0755,0.4581,0.4109,44.2184,16.5987,-25.8663,35.3617,23.8182
,88.7879,78.7879,5.8987,78.7879,4.4271,74.8991,992.6298,0.0755,0.4581,0.4366,46.9821,17.6361,-27.4830,37.5719,23.8182
,88.7879,78.7879,5.8987,78.7879,4.6875,79.3049,1051.0197,0.0755,0.4581,0.4623,49.7457,18.6736,-29.0996,39.7820,23.8182
,88.7879,78.7879,5.8987,78.7879,4.9479,83.7108,1109.4097,0.0755,0.4581,0.4880,52.5094,19.7110,-30.7163,41.9921,23.8182
,88.7879,78.7879,5.8987,78.7879,5.2083,88.1166,1167.7997,0.0755,0.4581,0.5136,55.2730,20.7484,-32.3329,44.2022,23.8182
,88.7879,78.7879,5.8987,78.7879,5.4687,92.5224,1226.1897,0.0755,0.4581,0.5393,58.0367,21.7858,-33.9495,46.4123,23.8182
,88.7879,78.7879,5.8987,78.7879,5.7292,96.9283,1284.5797,0.0755,0.4581,0.5650,60.8003,22.8232,-35.5662,48.6224,23.8182
,88.7879,78.7879,5.8987,78.7879,5.9896,101.3341,1342.9697,0.0755,0.4581,0.5907,63.5640,23.8607,-37.1828,50.8325,23.8182
,88.7879,78.7879,5.8987,78.7879,6.2500,105.7399,1401.3597,0.0755,0.4581,0.6164,66.3276,24.8981,-38.7995,53.0426,23.8182
,88.7879,78.7879,5.8987,78.7879,6.5104,110.1458,1459.7496,0.0755,0.4581,0.6420,69.0913,25.9355,-40.4161,55.2527,23.8182
,88.7879,78.7879,5.8987,78.7879,6.7708,114.5516,1518.1396,0.0755,0.4581,0.6677,71.8549,26.9729,-42.0328,57.4628,23.8182
,88.7879,78.7879,5.8987,78.7879,7.0312,118.9574,1576.5296,0.0755,0.4581,0.6934,74.6186,28.0103,-43.6494,59.6729,23.8182
,88.7879,78.7879,5.8987,78.7879,7.2917,123.3633,1634.9196,0.0755,0.4581,0.7191,77.3822,29.0478,-45.2661,61.8831,23.8182
,88.7879,78.7879,5.8987,78.7879,7.5521,127.7691,1693.3096,0.0755,0.4581,0.7448,80.1459,30.0852,-46.8827,64.0932,23.8182
,89.0909,79.0909,5.9469,79.0909,2.3416,39.9073,525.5447,0.0759,0.4591,0.2337,24.9272,9.3954,-14.6016,19.9547,23.9136
,89.0909,79.0909,5.9469,79.0909,2.6018,44.3414,583.9386,0.0759,0.4591,0.2597,27.6968,10.4394,-16.2240,22.1718,23.9136
,89.0909,79.0909,5.9469,79.0909,2.8620,48.7756,642.3325,0.0759,0.4591,0.2856,30.4665,11.4833,-17.8464,24.3890,23.9136
,89.0909,79.0909,5.9469,79.0909,3.1222,53.2097,700.7263,0.0759,0.4591,0.3116,33.2362,12.5272,-19.4688,26.6062,23.9136
,89.0909,79.0909,5.9469,79.0909,3.3823,57.6439,759.1202,0.0759,0.4591,0.3376,36.0059,13.5712,-21.0912,28.8234,23.9136
,89.0909,79.0909,5.9469,79.0909,3.6425,62.0780,817.5140,0.0759,0.4591,0.3635,38.7756,14.6151,-22.7136,31.0406,23.9136
,89.0909,79.0909,5.9469,79.0909,3.9027,66.5122,875.9079,0.0759,0.4591,0.3895,41.5453,15.6591,-24.3360,33.2578,23.9136
,89.0909,79.0909,5.9469,79.0909,4.1629,70.9463,934.3018,0.0759,0.4591,0.4155,44.3149,16.7030,-25.9584,35.4750,23.9136
,89.0909,79.0909,5.9469,79.0909,4.4231,75.3804,992.6956,0.0759,0.4591,0.4414,47.0846,17.7469,-27.5809,37.6921,23.9136
,89.0909,79.0909,5.9469,79.0909,4.6833,79.8146,1051.0895,0.0759,0.4591,0.4674,49.8543,18.7909,-29.2033,39.9093,23.9136
,89.0909,79.0909,5.9469,79.0909,4.9434,84.2487,1109.4833,0.0759,0.4591,0.4934,52.6240,19.8348,-30.8257,42.1265,23.9136
,89.0909,79.0909,5.9469,79.0909,5.2036,88.6829,1167.8772,0.0759,0.4591,0.5194,55.3937,20.8787,-32.4481,44.3437,23.9136
,89.0909,79.0909,5.9469,79.0909,5.4638,93.1170,1226.2711,0.0759,0.4591,0.5453,58.1634,21.9227,-34.0705,46.5609,23.9136
,89.0909,79.0909,5.9469,79.0909,5.7240,97.5512,1284.6649,0.0759,0.4591,0.5713,60.9330,22.9666,-35.6929,48.7781,23.9136
,89.0909,79.0909,5.9469,79.0909,5.9842,101.9853,1343.0588,0.0759,0.4591,0.5973,63.7027,24.0105,-37.3153,50.9952,23.9136
,89.0909,79.0909,5.9469,79.0909,6.2443,106.4194,1401.4526,0.0759,0.4591,0.6232,66.4724,25.0545,-38.9377,53.2124,23.9136
,89.0909,79.0909,5.9469,79.0909,6.5045,110.8536,1459.8465,0.0759,0.4591,0.6492,69.2421,26.0984,-40.5601,55.4296,23.9136
,89.0909,79.0909,5.9469,79.0909,6.7647,115.2877,1518.2403,0.0759,0.4591,0.6752,72.0118,27.1424,-42.1825,57.6468,23.9136
,89.0909,79.0909,5.9469,79.0909,7.0249,119.7219,1576.6342,0.0759,0.4591,0.7011,74.7815,28.1863,-43.8049,59.8640,23.9136
,89.0909,79.0909,5.9469,79.0909,7.2851,124.1560,1635.0281,0.0759,0.4591,0.7271,77.5511,29.2302,-45.4273,62.0812,23.9136
,89.0909,79.0909,5.9469,79.0909,7.5452,128.5902,1693.4219,0.0759,0.4591,0.7531,80.3208,30.2742,-47.0497,64.2984,23.9136
,89.3939,79.3939,5.9954,79.3939,2.3395,40.1612,525.5798,0.0764,0.4600,0.2363,24.9820,9.4538,-14.6534,20.0187,24.0089
,89.3939,79.3939,5.9954,79.3939,2.5995,44.6235,583.9776,0.0764,0.4600,0.2625,27.7578,10.5043,-16.2815,22.2431,24.0089
,89.3939,79.3939,5.9954,79.3939,2.8594,49.0859,642.3753,0.0764,0.4600,0.2888,30.5335,11.5547,-17.9097,24.4674,24.0089
,89.3939,79.3939,5.9954,79.3939,3.1193,53.5482,700.7731,0.0764,0.4600,0.3151,33.3093,12.6051,-19.5378,26.6917,24.0089
,89.3939,79.3939,5.9954,79.3939,3.3793,58.0106,759.1709,0.0764,0.4600,0.3413,36.0851,13.6556,-21.1660,28.9160,24.0089
,89.3939,79.3939,5.9954,79.3939,3.6392,62.4729,817.5686,0.0764,0.4600,0.3676,38.8609,14.7060,-22.7941,31.1403,24.0089
,89.3939,79.3939,5.9954,79.3939,3.8992,66.9353,875.9664,0.0764,0.4600,0.3938,41.6366,15.7564,-24.4223,33.3646,24.0089
,89.3939,79.3939,5.9954,79.3939,4.1591,71.3976,934.3641,0.0764,0.4600,0.4201,44.4124,16.8068,-26.0504,35.5889,24.0089
,89.3939,79.3939,5.9954,79.3939,4.4191,75.8600,992.7619,0.0764,0.4600,0.4463,47.1882,17.8573,-27.6786,37.8132,24.0089
,89.3939,79.3939,5.9954,79.3939,4.6790,80.3224,1051.1597,0.0764,0.4600,0.4726,49.9640,18.9077,-29.3067,40.0375,24.0089
,89.3939,79.3939,5.9954,79.3939,4.9390,84.7847,1109.5574,0.0764,0.4600,0.4988,52.7397,19.9581,-30.9349,42.2618,24.0089
,89.3939,79.3939,5.9954,79.3939,5.1989,89.2471,1167.9552,0.0764,0.4600,0.5251,55.5155,21.0085,-32.5630,44.4861,24.0089
,89.3939,79.3939,5.9954,79.3939,5.4589,93.7094,1226.3529,0.0764,0.4600,0.5514,58.2913,22.0590,-34.1912,46.7104,24.0089
,89.3939,79.3939,5.9954,79.3939,5.7188,98.1718,1284.7507,0.0764,0.4600,0.5776,61.0671,23.1094,-35.8194,48.9347,24.0089
,89.3939,79.3939,5.9954,79.3939,5.9788,102.6341,1343.1484,0.0764,0.4600,0.6039,63.8428,24.1598,-37.4475,51.1590,24.0089
,89.3939,79.3939,5.9954,79.3939,6.2387,107.0965,1401.5462,0.0764,0.4600,0.6301,66.6186,25.2102,-39.0757,53.3833,24.0089
,89.3939,79.3939,5.9954,79.3939,6.4986,111.5588,1459.9440,0.0764,0.4600,0.6564,69.3944,26.2607,-40.7038,55.6076,24.0089
,89.3939,79.3939,5.9954,79.3939,6.7586,116.0212,1518.3417,0.0764,0.4600,0.6826,72.1702,27.3111,-42.3320,57.8319,24.0089
,89.3939,79.3939,5.9954,79.3939,7.0185,120.4835,1576.7395,0.0764,0.4600,0.7089,74.9460,28.3615,-43.9601,60.0562,24.0089
,89.3939,79.3939,5.9954,79.3939,7.2785,124.9459,1635.1372,0.0764,0.4600,0.7351,77.7217,29.4120,-45.5883,62.2806,24.0089
,89.3939,79.3939,5.9954,79.3939,7.5384,129.4082,1693.5350,0.0764,0.4600,0.7614,80.4975,30.4624,-47.2164,64.5049,24.0089
,89.6970,79.6970,6.0442,79.6970,2.3374,40.4141,525.6151,0.0769,0.4609,0.2389,25.0374,9.5120,-14.7050,20.0832,24.1040
,89.6970,79.6970,6.0442,79.6970,2.5971,44.9046,584.0168,0.0769,0.4609,0.2654,27.8193,10.5689,-16.3389,22.3147,24.1040
,89.6970,79.6970,6.0442,79.6970,2.8568,49.3950,642.4185,0.0769,0.4609,0.2920,30.6012,11.6258,-17.9728,24.5462,24.1040
,89.6970,79.6970,6.0442,79.6970,3.1165,53.8855,700.8202,0.0769,0.4609,0.3185,33.3831,12.6827,-19.6067,26.7776,24.1040
