P_evap [bar],T_turb_in [K],W_net [kW],η_th [-],ε_ex [-]
9.2,388.40252525252527,119.88869277092377,0.09439985402406252,0.6544846094727195
9.2,389.10959595959594,120.22022410131413,0.09436369012613828,0.6503225631337927
9.2,389.8166666666666,120.55092949608436,0.09432713775578326,0.6462151032988329
9.2,390.5237373737374,120.8808230325873,0.09429020590717598,0.6421611549145608
9.2,391.23080808080806,121.20991844876485,0.09425290334781208,0.6381596710641589
9.2,391.93787878787873,121.53822915417479,0.0942152386258634,0.6342096320529944
9.2,392.64494949494946,121.86576824054995,0.09417722007723152,0.6303100445296377
9.2,393.3520202020202,122.19254849192353,0.09413885583231914,0.626459940640639
9.2,394.05909090909086,122.51858239433957,0.09410015382252918,0.6226583772175599
9.2,394.7661616161616,122.84388214517108,0.09406112178650759,0.6189044349948375
9.2,395.4732323232323,123.16845966205861,0.0940217672761363,0.6151972178571211
9.2,396.180303030303,123.4923265915019,0.09398209766229931,0.6115358521148407
9.2,396.8873737373737,123.81549431710042,0.09394212014041606,0.6079194858067049
9.2,397.59444444444443,124.13797396748706,0.09390184173577465,0.6043472880280908
9.2,398.3015151515151,124.45977642394169,0.09386126930865174,0.6008184482840925
9.2,399.00858585858583,124.78091232772172,0.09382040955924642,0.5973321758662672
9.2,399.71565656565656,125.10139208710811,0.09377926903242559,0.5938876992520374
9.2,400.42272727272723,125.4212258841936,0.09373785412229836,0.5904842655258284
9.2,401.12979797979796,125.74042368140724,0.09369617107661504,0.5871211398209697
9.2,401.8368686868687,126.05899522781115,0.09365422600101533,0.583797604781601
9.2,402.54393939393935,126.37695006514704,0.09361202486310949,0.5805129600436139
9.2,403.2510101010101,126.69429753369187,0.09356957349643259,0.5772665217340428
9.2,403.9580808080808,127.01104677786859,0.09352687760423478,0.5740576219879039
9.2,404.6651515151515,127.32720675168437,0.09348394276315715,0.570885608482018
9.2,405.3722222222222,127.64278622396219,0.09344077442676872,0.5677498439849645
9.2,406.07929292929293,127.95779378339276,0.09339737792898346,0.5646497059225873
9.2,406.7863636363636,128.27223784341115,0.09335375848735931,0.5615845859584253
9.2,407.49343434343433,128.58612664689886,0.09330992120628069,0.5585538895884353
9.2,408.20050505050506,128.89946827073246,0.09326587108003717,0.5555570357495099
9.2,408.9075757575757,129.21227063018037,0.09322161299580106,0.5525934564412245
9.2,409.61464646464646,129.52454148313805,0.0931771517364949,0.5496625963602231
9.2,410.3217171717172,129.8362884342326,0.09313249198357171,0.5467639125468621
9.2,411.02878787878785,130.14751893878767,0.09308763831970136,0.5438968740435777
9.2,411.7358585858586,130.45824030666225,0.09304259523137076,0.5410609615645415
9.2,412.44292929292925,130.7684597059547,0.09299736711139374,0.538255667176145
9.2,413.15,131.07818416659413,0.0929519582613444,0.5354804939879401
10.6,343.15,8.751101429307653,0.03636623576729333,0.4282896890267929
10.6,343.8570707070707,9.17358043574751,0.0373292859608295,0.4345554504146132
10.6,344.5641414141414,9.604379659735969,0.038284837252240994,0.4406027599221635
10.6,345.2712121212121,10.0435051102383,0.03923324104676366,0.4464434050433396
10.6,345.9782828282828,10.49096358028578,0.04017482364448672,0.45208833461873027
10.6,346.6853535353535,10.94676267510522,0.04110988859408366,0.4575477338925327
10.6,347.3924242424242,11.41091084186769,0.042038718791934625,0.4628310915888098
10.6,348.0994949494949,11.883417401166128,0.04296157835857863,0.46794725998934006
10.6,348.8065656565656,12.364292580336382,0.04387871431995633,0.47290450885892615
10.6,349.51363636363635,12.853547548760957,0.04479035811717215,0.4777105739491755
10.6,350.220707070707,13.351194455281075,0.04569672696522944,0.48237270071307686
10.6,350.92777777777775,13.857246467871391,0.04659802507852469,0.48689768377999343
10.6,351.6348484848485,14.371717815752163,0.04749444477860522,0.49129190266994
10.6,352.34191919191915,14.894623834099718,0.048386167497611564,0.49556135416404684
10.6,353.0489898989899,15.425981011571821,0.0492733646892715,0.49971168169737834
10.6,353.7560606060606,15.965807040832374,0.05015619865768841,0.5037482020935539
10.6,354.46313131313127,16.514120872332683,0.051034823313100136,0.5076759299237641
10.6,355.170202020202,17.070942771590865,0.05190938486256921,0.5114995997378434
10.6,355.8772727272727,17.63629438024509,0.05278002244268444,0.5152236863865359
10.6,356.5843434343434,18.21019878117994,0.05364686870053228,0.5188524236286949
10.6,357.2914141414141,18.79268056808087,0.054510050328573575,0.5223898211959331
10.6,357.99848484848485,19.383765919751568,0.05536968855830846,0.5258396804666347
10.6,358.7055555555555,19.98348267961859,0.056225899617236015,0.5292056088859698
10.6,359.41262626262625,20.591860440856635,0.057078795153075096,0.5324910332530641
10.6,360.119696969697,21.20893063762935,0.05792848262885564,0.535699211984019
10.6,360.82676767676764,21.83472664298165,0.05877506569212757,0.5388332464480039
10.6,361.5338383838384,22.469283873981283,0.05961864452124916,0.5418960914638407
10.6,362.2409090909091,23.11263990478068,0.06045931615148299,0.5448905650359857
10.6,362.94797979797977,23.764834588320696,0.06129717478335941,0.5478193574006615
10.6,363.6550505050505,24.425910187514432,0.06213231207566594,0.5506850394469116
10.6,364.3621212121212,25.095911516805813,0.06296481742517913,0.5534900705706167
10.6,365.0691919191919,25.77488609486636,0.06379477823453253,0.5562368060090895
10.6,365.7762626262626,115.58004496915373,0.10277998153752826,0.888959014760516
10.6,366.4833333333333,116.01559137582768,0.10277754573296329,0.8818715051889309
10.6,367.190404040404,116.44862572489274,0.10277375705813703,0.874898713233713
10.6,367.8974747474747,116.87921923800218,0.10276865749150647,0.868037918824004
10.6,368.6045454545454,117.30744000215822,0.10276228721922197,0.8612864835667009
10.6,369.31161616161614,117.73335316210733,0.10275468474047593,0.8546418480014977
10.6,370.0186868686868,118.15702109757012,0.10274588696483035,0.8481015289368224
10.6,370.72575757575754,118.57850358681532,0.10273592930232277,0.8416631168679186
10.6,371.43282828282827,118.99785795784311,0.10272484574700146,0.8353242734770685
10.6,372.13989898989894,119.4151392283004,0.10271266895446023,0.829082729215364
10.6,372.84696969696967,119.83040023516139,0.10269943031391651,0.82293628096527
10.6,373.5540404040404,120.24369175506479,0.10268516001528688,0.8168827897826267
10.6,374.26111111111106,120.65506261613734,0.10266988711169736,0.8109201787167071
10.6,374.9681818181818,121.06455980202185,0.10265363957779719,0.805046430706522
10.6,375.6752525252525,121.4722285487801,0.10263644436423151,0.7992595865516205
10.6,376.3823232323232,121.87811243525232,0.10261832744857222,0.7935577429553113
10.6,377.0893939393939,122.28225346740487,0.10259931388298597,0.7879390506382424
10.6,377.79646464646464,122.68469215718795,0.1025794278389245,0.7824017125204606
10.6,378.5035353535353,123.08546759491975,0.1025586926478844,0.7769439819608354
10.6,379.21060606060604,123.48461752341137,0.1025371308449633,0.7715641611011403
10.6,379.91767676767677,123.88217839564106,0.10251476419992406,0.7662605991950503
10.6,380.62474747474744,124.27818543995812,0.10249161375568815,0.7610316910701093
10.6,381.33181818181816,124.67267271609728,0.1024676998602011,0.7558758756123284
10.6,382.0388888888889,125.06567316883093,0.1024430421972934,0.7507916343130913
10.6,382.74595959595956,125.45721867844208,0.10241765981577856,0.7457774898695447
10.6,383.4530303030303,125.84734010827191,0.1023915711569315,0.7408320048366444
10.6,384.160101010101,126.23606734950158,0.10236479408041967,0.735953780328654
10.6,384.8671717171717,126.6234293634298,0.1023373458888474,0.7311414547686278
10.6,385.5742424242424,127.00945422135675,0.10230924335095357,0.726393702683668
10.6,386.28131313131314,127.39416914227633,0.10228050272358542,0.7217092335444595
10.6,386.9883838383838,127.77760052850425,0.1022511397725099,0.7170867906472335
10.6,387.69545454545454,128.15977399939726,0.10222116979215197,0.7125251500366231
10.6,388.40252525252527,128.54071442326898,0.10219060762431428,0.7080231194677324
10.6,389.10959595959594,128.92044594763064,0.10215946767594733,0.7035795374059235
10.6,389.8166666666666,129.29899202787283,0.10212776393603945,0.6991932720629107
10.6,390.5237373737374,129.67637545445996,0.10209550999165677,0.694863220467592
10.6,391.23080808080806,130.05261837876532,0.1020627190432134,0.6905883075704504
10.6,391.93787878787873,130.42774233759616,0.10202940391898963,0.6863674853799983
10.6,392.64494949494946,130.80176827651826,0.10199557708896619,0.6821997321301985
10.6,393.3520202020202,131.1747165720388,0.10196125067800375,0.6780840514775509
10.6,394.05909090909086,131.54660705270572,0.10192643647839705,0.6740194717266313
10.6,394.7661616161616,131.91745901921593,0.10189114596186272,0.670005045083127
10.6,395.4732323232323,132.28729126355717,0.1018553902909652,0.6660398469331124
10.6,396.180303030303,132.65612208726907,0.10181918033003699,0.6621229751476913
10.6,396.8873737373737,133.02396931885113,0.10178252665560238,0.6582535494119061
10.6,397.59444444444443,133.3908503303769,0.10174543956634126,0.6544307105770278
10.6,398.3015151515151,133.75678205336158,0.10170792909261892,0.6506536200353206
10.6,399.00858585858583,134.12178099390871,0.10167000500559464,0.6469214591163472
10.6,399.71565656565656,134.48586324720424,0.1016316768259515,0.6432334285041127
10.6,400.42272727272723,134.8490445113555,0.10159295383224023,0.6395887476740648
10.6,401.12979797979796,135.2113401006426,0.1015538450688804,0.6359866543493367
10.6,401.8368686868687,135.57276495820162,0.10151435935382817,0.6324264039754508
10.6,402.54393939393935,135.9333336681587,0.10147450528591972,0.6289072692127164
10.6,403.2510101010101,136.29306046726896,0.10143429125192446,0.6254285394457593
10.6,403.9580808080808,136.65195925604962,0.10139372543329774,0.6219895203093934
10.6,404.6651515151515,137.01004360948104,0.10135281581268081,0.6185895332303991
10.6,405.3722222222222,137.3673267872482,0.10131157018012615,0.6152279149844078
10.6,406.07929292929293,137.72382174357745,0.10126999613908363,0.6119040172674657
10.6,406.7863636363636,138.07954113668103,0.10122810111215408,0.6086172062816867
10.6,407.49343434343433,138.4344973378188,0.10118589234661363,0.6053668623344268
10.6,408.20050505050506,138.78870244001462,0.10114337691973356,0.602152379450563
10.6,408.9075757575757,139.14216826642672,0.10110056174389376,0.5989731649973188
10.6,409.61464646464646,139.49490637839176,0.10105745357149847,0.5958286393211708
10.6,410.3217171717172,139.84692808317135,0.10101405899971752,0.5927182353964754
10.6,411.02878787878785,140.19824444139715,0.10097038447504415,0.5896413984852882
10.6,411.7358585858586,140.548866274236,0.10092643629768501,0.5865975858080094
10.6,412.44292929292925,140.89880417030002,0.10088222062579874,0.5835862662245134
10.6,413.15,141.24806849228236,0.10083774347956598,0.5806069199252472
12.0,343.15,8.458930207457058,0.03525223011845605,0.4146295697551706
12.0,343.8570707070707,8.880995244988128,0.03624024435916321,0.42133620430975655
12.0,344.5641414141414,9.311363646636153,0.037219748116980506,0.42780270184511127
12.0,345.2712121212121,9.750040806324591,0.038191151328180815,0.43404226165578097
12.0,345.9782828282828,10.197032873497847,0.03915483431365171,0.44006712907129225
12.0,346.6853535353535,10.652346779589266,0.04011115055371951,0.44588868174250695
12.0,347.3924242424242,11.115990265982987,0.04106042916167508,0.4515175066754188
12.0,348.0994949494949,11.587971913602075,0.042002977093949255,0.4569634691592478
12.0,348.8065656565656,12.068301174162457,0.042939081129223566,0.4622357745720236
12.0,349.51363636363635,12.556988403297282,0.04386900964482915,0.4673430239178886
12.0,350.220707070707,13.054044895596348,0.04479301421439593,0.4722932638292621
12.0,350.92777777777775,13.559482921756398,0.04571133104797697,0.47709403167497416
12.0,351.6348484848485,14.073315767955705,0.04662418229280677,0.48175239632890626
12.0,352.34191919191915,14.595557777629153,0.0475317772106673,0.4862749950843565
12.0,353.0489898989899,15.126224395816337,0.048434313245776225,0.49066806713783895
12.0,353.7560606060606,15.665332216275374,0.04933197699538867,0.49493748401364474
12.0,354.46313131313127,16.21289903156196,0.050224945093803645,0.49908877725510326
12.0,355.170202020202,16.768943886308705,0.051113385019223447,0.5031271636698376
12.0,355.8772727272727,17.333487133954577,0.05199745583179785,0.5070575683823356
12.0,356.5843434343434,17.906550497187368,0.05287730885019485,0.5108846459174633
12.0,357.2914141414141,18.488157132394747,0.053753088273231546,0.5146127995132171
12.0,357.99848484848485,19.078331698463842,0.05462493175242778,0.5182461988392325
12.0,358.7055555555555,19.677100430274095,0.055492970920634384,0.5217887962772318
12.0,359.41262626262625,20.284491217273057,0.056357331881380396,0.5252443419029962
12.0,360.119696969697,20.90053368757765,0.057218135663143085,0.5286163972947931
12.0,360.82676767676764,21.52525929807922,0.05807549864230908,0.5319083482798811
12.0,361.5338383838384,22.158701431063434,0.05892953293819797,0.5351234167188218
12.0,362.2409090909091,22.800895497945817,0.05978034678329619,0.5382646714180217
12.0,362.94797979797977,23.451879050756474,0.060628044871506845,0.5413350382512894
12.0,363.6550505050505,24.11169190209165,0.06147272868703072,0.5443373095637059
12.0,364.3621212121212,24.78037625433899,0.062314496816314326,0.5472741529243101
12.0,365.0691919191919,25.45797683904169,0.06315344524526814,0.5501481192873892
12.0,365.7762626262626,26.14454106740908,0.06398966764391559,0.5529616506176129
12.0,366.4833333333333,26.840119193081478,0.0648232556404862,0.5557170870292002
12.0,367.190404040404,27.544764488355327,0.06565429908680721,0.5584166734844809
12.0,367.8974747474747,28.25853343530156,0.06648288631696295,0.5610625660951689
12.0,368.6045454545454,28.981485933313138,0.06730910440099419,0.5636568380650706
12.0,369.31161616161614,29.713685524830566,0.06813303939544099,0.5662014853106858
12.0,370.0186868686868,30.455199641275783,0.06895477659265754,0.5686984317947895
12.0,370.72575757575754,31.206099871051833,0.0697744007698837,0.5711495345980894
12.0,371.43282828282827,124.38495396010268,0.10896511306698783,0.8853363227612061
12.0,372.13989898989894,124.87091302083115,0.10896949709842028,0.8788674542864562
12.0,372.84696969696967,125.3536745270361,0.10897225810614317,0.8724931521510072
12.0,373.5540404040404,125.83333906164597,0.10897345020736773,0.8662114688179652
12.0,374.26111111111106,126.31000222922779,0.10897312495273485,0.8600205019276782
12.0,374.9681818181818,126.78375499923675,0.1089713314953582,0.8539183936873068
12.0,375.6752525252525,127.254684019085,0.10896811674551829,0.8479033301863573
12.0,376.3823232323232,127.7228719002656,0.10896352551252006,0.8419735406531745
12.0,377.0893939393939,128.188397480273,0.10895760063496575,0.8361272966645897
12.0,377.79646464646464,128.6513360628436,0.10895038310064127,0.8303629113197656
12.0,378.5035353535353,129.1117596386394,0.10894191215698909,0.824678738387009
12.0,379.21060606060604,129.56973708832322,0.10893222541309021,0.8190731714314302
12.0,379.91767676767677,130.0253343697139,0.10892135893394563,0.8135446429299337
12.0,380.62474747474744,130.47861469052265,0.10890934732775838,0.808091623378999
12.0,381.33181818181816,130.92963866803586,0.10889622382687138,0.802712620400098
12.0,382.0388888888889,131.37846447690293,0.10888202036289299,0.7974061778464367
12.0,382.74595959595956,131.8251479848226,0.10886676763546632,0.7921708749066848
12.0,383.4530303030303,132.26974288458734,0.1088504951813358,0.7870053252536292
12.0,384.160101010101,132.71230080536668,0.10883323142925394,0.7819081761315995
12.0,384.8671717171717,133.15287142694785,0.10881500376008554,0.7768781075232553
12.0,385.5742424242424,133.59150258113743,0.10879583855878766,0.7719138312974703
12.0,386.28131313131314,134.02824034726024,0.10877576126379544,0.7670140903778488
12.0,386.9883838383838,134.46312914133557,0.10875479641326719,0.7621776579268855
12.0,387.69545454545454,134.89621179941963,0.1087329676884181,0.7574033365464318
12.0,388.40252525252527,135.32752965557648,0.10871029795416697,0.7526899574950857
12.0,389.10959595959594,135.75712261492356,0.1086868092973186,0.7480363799230711
12.0,389.8166666666666,136.18502922208734,0.1086625230624326,0.7434414901246789
12.0,390.5237373737374,136.61128672546937,0.10863745988558864,0.7389042008087325
12.0,391.23080808080806,137.03593113758131,0.10861163972615717,0.7344234503868631
12.0,391.93787878787873,137.4589972917866,0.10858508189675625,0.7299982022798537
12.0,392.64494949494946,137.88051889568607,0.10855780509150231,0.7256274442418517
12.0,393.3520202020202,138.30052858139567,0.10852982741267923,0.7213101877023463
12.0,394.05909090909086,138.71905795292832,0.10850116639592823,0.7170454671256903
12.0,394.7661616161616,139.1361376308987,0.10847183903407029,0.712832339388027
12.0,395.4732323232323,139.55179729471809,0.10844186179963976,0.7086698831712629
12.0,396.180303030303,139.96606572246577,0.10841125066622526,0.7045571983738901
12.0,396.8873737373737,140.37897082857796,0.10838002112868358,0.7004934055382384
12.0,397.59444444444443,140.79053969952014,0.10834818822231582,0.6964776452939764
12.0,398.3015151515151,141.20079862754608,0.10831576654104806,0.692509077817319
12.0,399.00858585858583,141.60977314270013,0.10828277025470516,0.6885868823057938
12.0,399.71565656565656,142.01748804314946,0.10824921312541286,0.6847102564680412
12.0,400.42272727272723,142.42396742396892,0.1082151085231956,0.6808784160283834
12.0,401.12979797979796,142.82923470446036,0.10818046944080606,0.6770905942457028
12.0,401.8368686868687,143.23331265411468,0.1081453085078466,0.6733460414463562
12.0,402.54393939393935,143.63622341727364,0.10810963800420534,0.6696440245706183
12.0,403.2510101010101,144.03798853661755,0.10807346987288022,0.6659838267325168
12.0,403.9580808080808,144.4386289754749,0.10803681573217438,0.6623647467923383
12.0,404.6651515151515,144.83816513910625,0.10799968688735764,0.6587860989418389
12.0,405.3722222222222,145.23661689495214,0.1079620943417733,0.6552472123014633
12.0,406.07929292929293,145.63400359195896,0.10792404880746113,0.651747430529484
12.0,406.7863636363636,146.03034407899315,0.10788556071529194,0.6482861114425095
12.0,407.49343434343433,146.42565672242455,0.10784664022466219,0.6448626266471665
12.0,408.20050505050506,146.8199594229037,0.10780729723275582,0.6414763611825232
12.0,408.9075757575757,147.21326963140967,0.10776754138342089,0.6381267131730699
12.0,409.61464646464646,147.60560436455705,0.1077273820756431,0.634813093491718
12.0,410.3217171717172,147.99698021926133,0.10768682847168053,0.6315349254327665
12.0,411.02878787878785,148.38741338674765,0.10764588950484201,0.6282916443943217
12.0,411.7358585858586,148.77691966596643,0.10760457388694639,0.6250826975699952
12.0,412.44292929292925,149.1655144764431,0.10756289011547807,0.621907543649591
12.0,413.15,149.55321287057416,0.10752084648044093,0.6187656525284191
