W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],Q_preheater [kW],Q_superheater [kW],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW],use_preheater,use_superheater,Q_preheater_kW,Q_superheater_kW
8.199053200372061,182.0844175155214,-173.88536431514933,0.04502885701173825,0.37247650867148857,0.0,0.0,0.8682688049774703,70.0,62.0,0.005555555555555556,3.6576118540006934,60.0,0.16938182989448358,7.500752132759478,1.9916896225494103,-3.5564395365398482,6.105384048663524,18.18178989698514,22.01226925589378,False,False,0.0,0.0
8.301065795261806,182.06073380589697,-173.75966801063518,0.045595036456965735,0.37480781821938985,0.0,0.0,0.8672689584304806,70.29292929292927,62.29292929292927,0.005555555555555556,3.6900255023923503,60.29292929292927,0.17230639468411432,7.506337624523267,2.0163311232331793,-3.575085661355586,6.119889481084976,18.285133603693705,22.147525723177054,False,False,0.0,0.0
8.402633945411436,182.03701951966943,-173.634385574258,0.046158929472603874,0.3770955817445074,0.0,0.0,0.8662715878900241,70.5858585858586,62.5858585858586,0.005555555555555556,3.722658387856114,60.5858585858586,0.17524527155488887,7.512159709799722,2.0408618993125263,-3.593707930614407,6.13455895005273,18.38819473890204,22.282504362791634,False,False,0.0,0.0
8.50375949077384,182.01327498326208,-173.50951549248825,0.04672054547425645,0.3793407414901288,0.0,0.0,0.8652766902676812,70.87878787878788,62.878787878787875,0.005555555555555556,3.7555114840261643,60.878787878787875,0.17819850625683664,7.518216759425048,2.0652824582420912,-3.6123060631277593,6.149391660796217,18.490977063844035,22.41720585394892,False,False,0.0,0.0
8.604444261674713,181.98950052469104,-173.38505626301634,0.04727989382281602,0.3815442133399389,0.0,0.0,0.864284262506253,71.17171717171715,63.17171717171715,0.005555555555555556,3.7885857662826417,61.17171717171715,0.18116614459853875,7.524507155488724,2.08959330553321,-3.6308797799074366,6.164386825713036,18.593484251595005,22.551630874843166,False,False,0.0,0.0
8.704690078866424,181.96569647354292,-173.26100639467649,0.047836983824761994,0.38370688772769374,0.0,0.0,0.8632943015795993,71.46464646464648,63.46464646464648,0.005555555555555556,3.821882211745754,61.46464646464648,0.1841482324345729,7.531029291293313,2.1137949447608193,-3.6494288041505873,6.1795436643381185,18.69571988994557,22.685780102659777,False,False,0.0,0.0
8.804498753611597,181.94186316084898,-173.13736440723738,0.04839182473265002,0.38582963051103897,0.0,0.0,0.8623068044921908,71.75757575757575,63.75757575757575,0.005555555555555556,3.8554017992851035,61.75757575757575,0.18714481566998534,7.53778157125161,2.1378878775778265,-3.6679528611976924,6.194861403301731,18.797687484150543,22.819654213570544,False,False,0.0,0.0
8.903872087690074,181.9180009190681,-173.01412883137803,0.04894442574515338,0.38791328380611817,0.0,0.0,0.8613217682789123,72.05050505050502,64.05050505050502,0.005555555555555556,3.8891455095025047,62.05050505050502,0.19015594025978097,7.544762410886456,2.161872603713528,-3.6864516785362547,6.210339276323509,18.89939045956614,22.95325388274224,False,False,0.0,0.0
9.002811873503532,181.89411008200148,-172.89129820849794,0.049494796007660095,0.3899586667927221,0.0,0.0,0.8603391900049174,72.34343434343435,64.34343434343435,0.005555555555555556,3.9231143247500433,62.34343434343435,0.19318165221556122,7.551970236701504,2.1857496209951197,-3.70492498574691,6.225976524165276,19.00083216417691,23.08657978433614,False,False,0.0,0.0
9.101319894122769,181.87019098474158,-172.7688710906188,0.050042944612547005,0.3919665764845049,0.0,0.0,0.8593590667653777,72.63636363636363,64.63636363636363,0.005555555555555556,3.9573092291255096,62.636363636363626,0.1962219976047357,7.559403486132826,2.209519425354495,-3.72337251448703,6.241772394605027,19.10201587102361,23.219632591511434,False,False,0.0,0.0
9.19939792332224,181.84624396355565,-172.6468460402334,0.05058888059940308,0.39393778846799105,0.0,0.0,0.8583813956849481,72.92929292929296,64.92929292929296,0.005555555555555556,3.9917312084675536,62.929292929292956,0.1992770225496894,7.5670606075058515,2.2331825108320285,-3.7417939984721356,6.257726142415433,19.2029447805323,23.352412976420325,False,False,0.0,0.0
